InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
536412,71094.0,Product 71094,42.0,2011-07-16 06:22:00,46.77,14532.0,France,1964.34
536436,71920.0,Product 71920,42.0,2010-12-26 17:00:00,48.23,13609.0,United Kingdom,2025.66
536442,75909.0,Product 75909,74.0,2011-04-10 18:15:00,25.68,16116.0,Norway,1900.32
536432,79961.0,Product 79961,16.0,2011-11-24 10:43:00,41.28,13358.0,France,660.48
536382,83307.0,Product 83307,45.0,2011-08-24 18:23:00,19.23,16484.0,United Kingdom,865.35
536372,72158.0,Product 72158,57.0,2011-06-05 02:49:00,42.44,14716.0,Germany,2419.08
536435,75719.0,Product 75719,95.0,2011-10-07 08:01:00,30.9,13512.0,Germany,2935.5
536399,73797.0,Product 73797,1.0,2011-08-12 17:27:00,24.12,15448.0,Australia,24.12
C536409,71009.0,Product 71009,53.0,2011-09-23 14:13:00,7.94,14299.0,Germany,420.82
536462,76415.0,Product 76415,45.0,2011-10-13 20:36:00,25.63,15361.0,United Kingdom,1153.35
536418,81517.0,Product 81517,18.0,2011-01-28 04:49:00,9.72,,United Kingdom,174.96
536413,73197.0,Product 73197,74.0,2011-12-02 17:52:00,14.07,17810.0,France,1041.18
536372,73344.0,Product 73344,1.0,2011-06-11 05:53:00,34.74,16052.0,United Kingdom,34.74
536463,75054.0,Product 75054,89.0,2011-04-06 19:43:00,16.84,14933.0,United Kingdom,1498.76
536449,80781.0,Product 80781,7.0,2011-04-24 03:20:00,42.47,16750.0,France,297.29
536379,71129.0,Product 71129,39.0,2011-05-13 15:40:00,1.42,17966.0,Norway,55.38
536389,80155.0,Product 80155,33.0,2010-12-06 04:23:00,39.7,,Australia,1310.1
536391,72860.0,Product 72860,19.0,2011-01-12 00:42:00,9.98,15508.0,United Kingdom,189.62
536460,78797.0,Product 78797,1.0,2011-04-21 03:33:00,10.63,16883.0,Germany,10.63
536388,72322.0,Product 72322,67.0,2011-10-27 17:46:00,6.49,13695.0,Germany,434.83
536433,78905.0,Product 78905,40.0,2011-01-03 03:58:00,45.12,16634.0,United Kingdom,1804.8
536400,80974.0,Product 80974,78.0,2011-07-26 15:54:00,43.55,16777.0,France,3396.9
536459,82008.0,Product 82008,2.0,2011-05-31 00:22:00,45.03,15055.0,Norway,90.06
536417,74357.0,Product 74357,37.0,2011-08-15 00:08:00,13.51,15258.0,Australia,499.87
536393,83159.0,Product 83159,91.0,2011-07-28 11:02:00,1.89,13815.0,Germany,171.98999999999998
536406,84289.0,Product 84289,62.0,2011-07-28 18:27:00,14.85,15187.0,Australia,920.7
536404,75413.0,Product 75413,1.0,2011-05-29 17:56:00,49.32,14338.0,United Kingdom,49.32
536393,75294.0,Product 75294,11.0,2011-11-16 10:17:00,49.68,15353.0,Utopia,546.48
C536379,80422.0,Product 80422,55.0,2011-03-29 14:13:00,24.12,13333.0,Australia,1326.6
536420,73685.0,Product 73685,30.0,2011-03-09 06:43:00,39.27,13962.0,France,1178.1
536399,72267.0,Product 72267,58.0,2011-03-08 02:31:00,14.8,13507.0,France,858.4000000000001
536462,81303.0,Product 81303,87.0,2011-01-21 19:16:00,25.01,16252.0,France,2175.8700000000003
536405,76162.0,Product 76162,34.0,2011-02-24 00:21:00,35.13,15749.0,Australia,1194.42
536416,75242.0,Product 75242,73.0,2011-10-25 16:24:00,18.85,13191.0,Norway,1376.0500000000002
536405,71875.0,Product 71875,65.0,2010-12-20 04:33:00,22.19,16935.0,United Kingdom,1442.35
536464,79892.0,Product 79892,46.0,2011-09-24 22:28:00,49.91,13426.0,Germany,2295.86
536440,71258.0,Product 71258,32.0,2011-06-29 12:18:00,,13061.0,Norway,
536436,72719.0,Product 72719,75.0,2011-03-10 11:15:00,25.19,17322.0,United Kingdom,1889.25
536436,79347.0,Product 79347,21.0,2011-04-30 16:47:00,19.48,14404.0,Norway,409.08
536450,83983.0,Product 83983,52.0,2010-12-23 16:17:00,29.3,14983.0,Norway,1523.6
536407,81939.0,Product 81939,53.0,2011-05-30 19:50:00,6.06,17078.0,Germany,321.18
536425,83263.0,Product 83263,46.0,2011-04-23 15:47:00,31.79,15339.0,Norway,1462.34
536368,82480.0,Product 82480,47.0,2011-10-17 02:55:00,36.83,13449.0,Australia,1731.01
536459,73625.0,Product 73625,74.0,2011-09-19 23:00:00,29.17,15154.0,Germany,2158.58
536448,78471.0,Product 78471,100.0,2011-04-08 07:44:00,28.28,17208.0,Australia,2828.0
536417,76211.0,Product 76211,89.0,2010-12-16 16:05:00,46.5,16793.0,Australia,4138.5
536396,77959.0,Product 77959,99.0,2011-06-02 20:23:00,46.96,13032.0,Australia,4649.04
536429,79597.0,Product 79597,10.0,2011-04-27 05:36:00,3.19,15438.0,United Kingdom,31.9
C536452,82550.0,Product 82550,4.0,2011-12-01 07:22:00,46.84,13476.0,Norway,187.36
536370,84905.0,Product 84905,82.0,2011-07-27 12:43:00,41.12,13812.0,Australia,3371.84
536416,77991.0,Product 77991,31.0,2011-03-11 21:19:00,38.89,16122.0,United Kingdom,1205.59
,83747.0,Product 83747,73.0,2011-03-24 16:20:00,34.03,16337.0,Germany,2484.19
536461,80175.0,Product 80175,55.0,2011-09-05 22:45:00,30.34,14730.0,Australia,1668.7
536422,84188.0,Product 84188,42.0,2011-04-18 15:42:00,27.17,15633.0,France,1141.14
536401,84210.0,Product 84210,67.0,2011-09-16 02:22:00,22.61,15337.0,Germany,1514.87
536373,76830.0,Product 76830,17.0,2011-10-17 02:59:00,36.07,14646.0,United Kingdom,613.19
536385,75893.0,Product 75893,49.0,2011-02-11 14:19:00,15.17,16664.0,France,743.33
536374,74212.0,Product 74212,56.0,2011-11-23 13:08:00,10.3,16786.0,United Kingdom,576.8000000000001
536462,80480.0,Product 80480,100.0,2011-05-05 18:18:00,14.27,16218.0,France,1427.0
536384,75087.0,Product 75087,26.0,2011-02-15 09:05:00,47.38,16358.0,France,1231.88
536375,83567.0,Product 83567,100.0,2011-02-23 07:57:00,17.32,13387.0,Australia,1732.0
536448,77793.0,Product 77793,36.0,2011-08-08 09:17:00,32.51,14650.0,Norway,1170.36
536446,84499.0,Product 84499,49.0,2011-01-04 17:37:00,47.98,13121.0,Australia,2351.02
536367,77247.0,Product 77247,13.0,2011-03-27 00:55:00,11.54,17054.0,Australia,150.01999999999998
536385,76744.0,Product 76744,7.0,2011-06-29 09:26:00,5.94,13769.0,Australia,41.580000000000005
536458,71482.0,Product 71482,1.0,2011-12-11 21:48:00,9.85,15747.0,France,9.85
536419,73708.0,Product 73708,64.0,2011-04-08 01:43:00,27.36,16195.0,Norway,1751.04
536416,77285.0,Product 77285,53.0,2011-06-12 20:57:00,48.63,16248.0,France,2577.3900000000003
C536428,83678.0,Product 83678,51.0,2011-07-28 18:29:00,41.34,15260.0,Germany,2108.34
536440,74947.0,Product 74947,,2011-11-03 05:41:00,24.07,13803.0,Germany,
536381,80617.0,Product 80617,44.0,2011-04-14 20:20:00,2.61,17957.0,Australia,114.84
536454,82922.0,Product 82922,97.0,2011-07-05 21:21:00,46.62,15661.0,Germany,4522.139999999999
536367,75501.0,Product 75501,64.0,2011-05-09 19:21:00,19.88,15789.0,Australia,1272.32
536397,79435.0,Product 79435,81.0,2011-08-26 19:28:00,23.77,13076.0,Australia,1925.37
536446,84846.0,Product 84846,5.0,2011-03-21 03:57:00,20.12,14480.0,France,100.6
536456,84622.0,Product 84622,26.0,2011-04-26 23:13:00,7.55,17437.0,United Kingdom,196.3
536447,83046.0,Product 83046,100.0,2011-05-11 02:13:00,37.21,17305.0,Norway,3721.0
536389,72251.0,Product 72251,43.0,2011-05-13 21:47:00,37.91,17655.0,Australia,1630.13
536375,77849.0,Product 77849,18.0,2011-10-25 20:35:00,41.67,16496.0,Norway,750.0600000000001
536453,73607.0,Product 73607,18.0,2011-01-04 02:04:00,15.06,13541.0,Germany,271.08
536453,74540.0,Product 74540,48.0,2011-08-21 07:11:00,39.61,15485.0,Utopia,1901.28
536378,81077.0,Product 81077,31.0,2011-08-01 15:35:00,23.49,17328.0,France,728.1899999999999
536412,80944.0,Product 80944,3.0,2011-11-20 15:27:00,22.62,16759.0,France,67.86
536458,75970.0,Product 75970,7.0,2011-02-02 05:22:00,14.51,17848.0,Germany,101.57
536367,79789.0,Product 79789,92.0,2011-01-17 14:30:00,29.34,14602.0,Germany,2699.28
536404,73609.0,Product 73609,100.0,2011-08-01 00:41:00,26.27,13952.0,Norway,2627.0
536380,83068.0,Product 83068,81.0,2010-12-30 12:47:00,29.02,17375.0,United Kingdom,2350.62
536401,81767.0,Product 81767,61.0,2011-04-13 23:34:00,9.51,17380.0,Australia,580.11
C536375,83692.0,Product 83692,38.0,2011-05-31 15:11:00,41.86,16665.0,United Kingdom,1590.68
536458,84389.0,Product 84389,27.0,2011-02-23 12:00:00,7.7,13171.0,Australia,207.9
536438,72314.0,Product 72314,8.0,2011-11-03 01:38:00,48.95,13160.0,France,391.6
536384,83388.0,Product 83388,24.0,2011-02-05 17:50:00,31.47,14424.0,Norway,755.28
536427,76163.0,Product 76163,83.0,2011-08-24 08:55:00,37.03,15403.0,Germany,3073.49
536388,81958.0,Product 81958,44.0,2011-11-06 11:01:00,28.68,16813.0,Australia,1261.92
536384,79513.0,Product 79513,23.0,2011-10-02 22:08:00,37.41,15447.0,France,860.43
536398,72494.0,Product 72494,56.0,2011-02-05 13:57:00,26.77,16464.0,Germany,1499.12
536420,71932.0,Product 71932,41.0,2011-07-24 07:30:00,27.79,13496.0,Germany,1139.39
536447,78131.0,Product 78131,93.0,2011-01-18 18:59:00,21.35,15793.0,France,1985.55
536409,72347.0,Product 72347,59.0,2011-04-11 16:23:00,38.22,17975.0,Germany,2254.98
,78939.0,Product 78939,9.0,2011-08-19 22:38:00,24.91,16074.0,France,224.19
536382,83089.0,Product 83089,14.0,2010-12-26 00:29:00,18.62,13571.0,United Kingdom,260.68
536368,79424.0,Product 79424,98.0,2011-04-20 13:41:00,40.28,16514.0,France,3947.44
536416,78176.0,Product 78176,99.0,2011-03-06 08:28:00,40.64,16204.0,Norway,4023.36
536434,76383.0,Product 76383,27.0,2010-12-03 02:07:00,3.92,14316.0,Australia,105.84
536387,78290.0,Product 78290,22.0,2011-03-02 06:35:00,23.81,13726.0,Norway,523.8199999999999
536385,75011.0,Product 75011,35.0,2011-01-17 05:31:00,11.78,17588.0,Norway,412.3
536439,73399.0,Product 73399,60.0,2011-09-30 16:29:00,22.99,14601.0,Germany,1379.4
536383,76216.0,Product 76216,80.0,2011-02-17 03:31:00,17.36,14117.0,Germany,1388.8
C536416,72852.0,Product 72852,95.0,2011-08-05 18:05:00,25.84,14301.0,Germany,2454.8
536450,78918.0,Product 78918,9.0,2011-08-28 23:20:00,30.43,15950.0,Australia,273.87
536373,84651.0,Product 84651,78.0,2011-02-07 20:47:00,33.54,14507.0,Australia,2616.12
536431,83551.0,Product 83551,57.0,2011-01-31 00:05:00,18.17,17218.0,Australia,1035.69
536435,84046.0,Product 84046,70.0,2011-10-07 17:08:00,15.18,15208.0,Norway,1062.6
536426,80090.0,Product 80090,2.0,2011-11-23 00:27:00,25.96,17545.0,Germany,51.92
536403,78725.0,Product 78725,8.0,2011-05-17 16:10:00,46.56,16335.0,France,372.48
536391,76378.0,Product 76378,82.0,2011-08-26 15:26:00,48.67,16156.0,France,3990.94
536383,82214.0,Product 82214,42.0,2011-11-19 15:21:00,37.94,13394.0,France,1593.48
536389,76316.0,Product 76316,56.0,2011-01-23 14:56:00,1.95,15934.0,United Kingdom,109.2
536381,77449.0,Product 77449,28.0,2011-09-28 09:01:00,45.67,14076.0,Norway,1278.76
536398,72589.0,Product 72589,48.0,2011-01-25 19:21:00,9.56,14239.0,United Kingdom,458.88
536444,83249.0,Product 83249,3.0,2010-12-26 01:34:00,36.49,15935.0,Germany,109.47
536438,78971.0,Product 78971,12.0,2011-07-26 15:25:00,17.36,15257.0,France,208.32
536411,75980.0,Product 75980,87.0,2011-07-03 21:14:00,3.37,13206.0,Australia,293.19
536431,75389.0,Product 75389,55.0,2011-07-07 18:55:00,3.81,13692.0,Australia,209.55
536421,78801.0,Product 78801,84.0,2011-12-01 17:23:00,3.19,15770.0,Germany,267.96
536449,71624.0,Product 71624,23.0,2010-12-02 08:04:00,35.09,14965.0,Germany,807.07
536422,73488.0,Product 73488,30.0,2011-04-17 21:59:00,17.07,13122.0,Australia,512.1
536403,83424.0,Product 83424,65.0,2011-03-09 02:27:00,18.63,15318.0,France,1210.95
C536435,73544.0,Product 73544,54.0,2011-05-09 04:57:00,18.19,13795.0,Australia,982.26
536459,79508.0,Product 79508,39.0,2011-09-23 03:57:00,39.69,17033.0,Norway,1547.91
536421,82508.0,Product 82508,27.0,2011-05-17 15:58:00,37.31,14172.0,Australia,1007.37
536455,75268.0,Product 75268,52.0,2011-02-03 13:38:00,43.7,13388.0,Utopia,2272.4
536397,73672.0,Product 73672,76.0,2011-07-10 17:59:00,30.13,16532.0,France,2289.88
536431,81609.0,Product 81609,50.0,2011-10-23 04:07:00,40.6,15759.0,Germany,2030.0
536415,80518.0,Product 80518,16.0,2011-09-13 01:28:00,26.94,17432.0,France,431.04
536375,73787.0,Product 73787,96.0,2011-11-21 03:14:00,21.0,13822.0,Norway,2016.0
536431,80349.0,Product 80349,26.0,2011-06-25 22:00:00,7.14,17698.0,Norway,185.64
536375,80270.0,Product 80270,74.0,2011-07-12 03:20:00,40.56,13540.0,France,3001.44
536434,82657.0,Product 82657,-13.0,2011-09-08 04:51:00,41.03,14562.0,Australia,-533.39
536457,75438.0,Product 75438,32.0,2011-01-04 13:20:00,45.7,14256.0,Australia,1462.4
536375,82420.0,Product 82420,19.0,2011-04-09 12:42:00,48.58,16846.0,France,923.02
536445,84432.0,Product 84432,-58.0,2011-02-08 05:45:00,39.08,16966.0,Germany,-2266.64
536369,71936.0,Product 71936,9.0,2011-09-10 04:42:00,1.9,14504.0,Germany,17.099999999999998
536453,79410.0,Product 79410,76.0,2011-11-03 10:16:00,45.8,14464.0,United Kingdom,3480.8
536367,80674.0,Product 80674,14.0,2011-03-19 12:49:00,3.64,14008.0,Germany,50.96
536404,71128.0,Product 71128,21.0,2011-01-17 06:35:00,28.79,13589.0,Germany,604.59
536424,76044.0,Product 76044,32.0,2011-05-31 14:50:00,47.9,14304.0,Norway,1532.8
536465,78947.0,Product 78947,32.0,2011-02-28 13:19:00,2.29,14844.0,France,73.28
C536464,82765.0,Product 82765,47.0,2011-02-06 07:48:00,22.68,17557.0,United Kingdom,1065.96
536365,84481.0,Product 84481,88.0,2011-03-08 16:39:00,11.45,16133.0,France,1007.6
,79245.0,Product 79245,27.0,2011-02-01 15:09:00,7.23,14031.0,Australia,195.21
536436,84448.0,Product 84448,24.0,2011-04-05 02:01:00,11.52,15174.0,France,276.48
536368,83305.0,Product 83305,56.0,2011-02-27 18:47:00,29.89,16040.0,Australia,1673.84
536426,83306.0,Product 83306,53.0,2011-01-20 07:22:00,36.36,14795.0,France,1927.08
536406,78809.0,Product 78809,75.0,2011-01-26 14:04:00,12.31,16488.0,Germany,923.25
536389,73691.0,Product 73691,39.0,2010-12-12 10:30:00,41.38,16071.0,Norway,1613.8200000000002
536454,76734.0,Product 76734,13.0,2011-10-29 01:51:00,32.81,14863.0,Australia,426.53
536464,76674.0,Product 76674,18.0,2011-01-13 13:09:00,40.79,17609.0,France,734.22
536365,71496.0,Product 71496,55.0,2011-04-11 20:12:00,36.33,14285.0,Germany,1998.15
536391,78279.0,Product 78279,8.0,2011-07-27 16:01:00,24.04,15444.0,Norway,192.32
536461,,Product UnknownStockCode,17.0,2011-07-11 11:42:00,7.13,14144.0,France,121.21
536453,77704.0,Product 77704,61.0,2010-12-24 02:11:00,25.22,17340.0,Norway,1538.4199999999998
536451,84370.0,Product 84370,23.0,2011-01-03 04:11:00,40.18,14259.0,Australia,924.14
536400,73906.0,Product 73906,63.0,2011-07-08 18:28:00,40.95,13283.0,France,2579.8500000000004
536392,,Product UnknownStockCode,62.0,2011-07-03 20:15:00,37.22,15558.0,Norway,2307.64
536412,82035.0,Product 82035,38.0,2011-10-14 14:01:00,35.26,17365.0,Australia,1339.88
536418,76766.0,Product 76766,96.0,2011-08-29 01:53:00,10.82,14037.0,France,1038.72
536378,79395.0,Product 79395,49.0,2011-11-20 22:06:00,31.78,14200.0,France,1557.22
C536385,71523.0,Product 71523,85.0,2011-05-17 07:34:00,16.76,13950.0,Germany,1424.6
536385,73996.0,Product 73996,23.0,2011-04-09 05:40:00,41.12,15680.0,United Kingdom,945.76
536448,73567.0,Product 73567,20.0,2011-08-28 07:28:00,15.14,16134.0,Germany,302.8
536453,75844.0,Product 75844,60.0,2011-06-16 19:39:00,16.19,17570.0,Germany,971.4
536460,80522.0,Product 80522,76.0,2011-05-03 10:21:00,33.43,16314.0,Germany,2540.68
536374,78343.0,Product 78343,6.0,2011-10-01 22:46:00,20.1,17272.0,Germany,120.6
536432,71973.0,Product 71973,78.0,2011-07-30 08:47:00,46.26,13199.0,Australia,3608.28
536451,81113.0,Product 81113,58.0,2010-12-27 23:33:00,43.38,14892.0,Germany,2516.04
536410,76319.0,Product 76319,8.0,2011-12-05 22:15:00,7.19,14569.0,Australia,57.52
536378,77233.0,Product 77233,91.0,2011-06-19 03:47:00,7.41,17911.0,Australia,674.3100000000001
536367,78695.0,Product 78695,53.0,2011-04-07 14:59:00,18.9,17122.0,Australia,1001.7
536377,71247.0,Product 71247,92.0,2011-08-03 19:22:00,45.12,15577.0,United Kingdom,4151.04
536375,72229.0,Product 72229,45.0,2011-12-03 05:39:00,3.19,14542.0,Norway,143.55
536383,83466.0,Product 83466,79.0,2011-08-04 15:57:00,38.48,15430.0,United Kingdom,3039.92
536446,76018.0,Product 76018,100.0,2011-03-24 03:31:00,29.13,14468.0,Australia,2913.0
536392,72428.0,Product 72428,49.0,2011-10-19 17:57:00,42.25,15277.0,United Kingdom,2070.25
536385,76110.0,Product 76110,100.0,2011-11-26 11:57:00,7.87,14274.0,France,787.0
536434,73235.0,Product 73235,100.0,2010-12-04 20:51:00,22.05,15392.0,United Kingdom,2205.0
536433,83403.0,Product 83403,8.0,2011-09-16 02:37:00,-27.83,17694.0,Australia,-222.64
536395,72920.0,Product 72920,8.0,2011-01-23 01:44:00,1.54,15929.0,Norway,12.32
C536439,84886.0,Product 84886,95.0,2011-04-10 15:46:00,34.28,14032.0,Australia,3256.6
536434,75230.0,Product 75230,23.0,2011-06-23 17:06:00,45.41,17984.0,France,1044.4299999999998
536418,84622.0,Product 84622,37.0,2011-01-20 05:26:00,36.56,15448.0,Germany,1352.72
536428,79804.0,Product 79804,72.0,2011-05-22 12:27:00,8.04,16226.0,Norway,578.8799999999999
536427,83853.0,Product 83853,74.0,2010-12-25 15:26:00,2.84,15541.0,United Kingdom,210.16
536458,71286.0,Product 71286,28.0,2011-09-04 13:37:00,35.61,16455.0,Norway,997.08
536428,80730.0,Product 80730,96.0,2011-10-22 09:50:00,38.36,16899.0,Germany,3682.56
536365,83479.0,Product 83479,50.0,2011-06-24 07:34:00,30.92,15295.0,Norway,1546.0
536382,71392.0,Product 71392,45.0,2011-08-22 08:00:00,10.25,17366.0,France,461.25
536450,71090.0,Product 71090,58.0,2011-06-06 20:18:00,9.59,15383.0,France,556.22
536378,83911.0,Product 83911,87.0,,48.26,16253.0,Norway,4198.62
536380,82987.0,Product 82987,19.0,2011-01-28 12:33:00,9.55,13835.0,United Kingdom,181.45
536415,78822.0,Product 78822,44.0,2011-07-23 04:37:00,22.23,14924.0,Norway,978.12
536377,77945.0,Product 77945,10.0,2011-08-19 08:23:00,36.93,16379.0,Germany,369.3
536448,84573.0,Product 84573,63.0,2011-09-13 13:50:00,12.97,16971.0,Germany,817.11
536446,82331.0,Product 82331,26.0,2011-11-30 22:21:00,1.01,15204.0,Australia,26.26
536464,80220.0,Product 80220,3.0,2011-04-24 16:03:00,9.78,17337.0,United Kingdom,29.34
536460,78199.0,Product 78199,57.0,2011-08-24 21:59:00,15.27,13508.0,United Kingdom,870.39
536446,72976.0,Product 72976,18.0,2011-05-12 14:19:00,21.97,17386.0,Norway,395.46
536454,82573.0,Product 82573,7.0,2011-02-27 03:14:00,31.27,15129.0,France,218.89
C536460,74395.0,Product 74395,20.0,2011-11-21 07:42:00,9.72,17299.0,France,194.4
536449,74873.0,Product 74873,29.0,2011-02-11 13:40:00,6.75,13584.0,France,195.75
536416,81985.0,Product 81985,27.0,2011-04-23 01:38:00,5.03,14455.0,France,135.81
536409,84110.0,Product 84110,83.0,2011-02-18 04:19:00,40.62,15757.0,Norway,3371.46
536424,74749.0,Product 74749,37.0,2011-04-08 10:39:00,46.72,14601.0,Germany,1728.64
536463,71427.0,Product 71427,20.0,2011-10-05 22:52:00,17.32,16786.0,Norway,346.4
536440,83810.0,Product 83810,72.0,2011-06-08 00:38:00,38.87,14455.0,France,2798.64
536397,76371.0,Product 76371,35.0,2011-06-04 14:44:00,24.48,13335.0,United Kingdom,856.8000000000001
536404,80416.0,Product 80416,65.0,2011-02-17 11:29:00,6.89,14021.0,United Kingdom,447.85
536403,81617.0,Product 81617,66.0,2011-04-25 21:56:00,1.0,15600.0,Germany,66.0
536444,77441.0,Product 77441,93.0,2011-10-14 02:44:00,14.36,17500.0,France,1335.48
536365,72580.0,Product 72580,63.0,2011-03-18 23:54:00,18.71,15202.0,Germany,1178.73
536434,82620.0,Product 82620,81.0,2011-05-11 00:22:00,31.98,13507.0,Germany,2590.38
536456,73201.0,Product 73201,55.0,2011-01-15 10:14:00,30.97,16613.0,France,1703.35
536417,75576.0,Product 75576,68.0,2010-12-11 19:31:00,31.26,14337.0,Australia,2125.6800000000003
536407,79837.0,Product 79837,81.0,2011-10-28 07:06:00,48.6,17066.0,Australia,3936.6
536382,76353.0,Product 76353,53.0,2011-03-24 19:54:00,20.7,16770.0,France,1097.1
536446,76320.0,Product 76320,83.0,2011-10-20 06:16:00,2.68,16700.0,Germany,222.44000000000003
536458,84197.0,Product 84197,94.0,2010-01-12 13:40:00,10.53,17616.0,United Kingdom,989.82
536421,75711.0,Product 75711,37.0,2011-03-24 21:52:00,36.78,16360.0,,1360.86
C536448,82094.0,Product 82094,29.0,2011-04-24 06:22:00,28.05,15804.0,United Kingdom,813.45
536374,75214.0,Product 75214,14.0,2011-12-08 18:31:00,15.3,15432.0,Australia,214.2
536424,71719.0,Product 71719,67.0,2011-01-10 13:26:00,5.3,13337.0,Germany,355.1
536398,75038.0,Product 75038,6.0,2011-05-25 17:50:00,35.15,15912.0,Norway,210.9
536397,83689.0,Product 83689,15.0,2011-05-24 22:50:00,3.19,15456.0,Germany,47.85
536417,72058.0,Product 72058,4.0,2010-12-01 05:46:00,43.76,13703.0,France,175.04
536424,71694.0,Product 71694,5.0,2010-03-12 08:36:00,29.33,14853.0,Norway,146.64999999999998
536419,83808.0,Product 83808,8.0,2011-10-13 05:34:00,9.26,,Norway,74.08
536415,71730.0,Product 71730,67.0,2011-03-04 14:30:00,26.69,13564.0,,1788.23
536456,80155.0,Product 80155,73.0,2011-02-24 13:33:00,26.14,17442.0,Norway,1908.22
536377,72848.0,Product 72848,10.0,2010-12-18 13:02:00,12.41,17576.0,France,124.1
536447,81102.0,Product 81102,82.0,2011-09-01 08:36:00,1.13,14822.0,Germany,92.66
536418,77469.0,Product 77469,35.0,2011-08-11 02:35:00,41.65,17776.0,Australia,1457.75
536423,83395.0,Product 83395,,2011-05-22 09:58:00,11.94,16691.0,United Kingdom,
536443,75246.0,Product 75246,83.0,2011-04-28 13:03:00,43.43,14274.0,United Kingdom,3604.69
536430,81135.0,Product 81135,-71.0,2011-11-26 07:28:00,26.44,15132.0,Norway,-1877.24
536410,72722.0,Product 72722,12.0,2011-09-08 05:17:00,25.79,13978.0,Norway,309.48
536413,84309.0,Product 84309,24.0,2011-01-19 23:26:00,36.69,15571.0,Norway,880.56
536389,74447.0,Product 74447,41.0,2011-08-29 22:26:00,27.41,17570.0,Norway,1123.81
536446,77274.0,Product 77274,94.0,2011-07-27 16:07:00,40.39,13632.0,Norway,3796.66
C536367,84192.0,Product 84192,62.0,2011-06-27 13:53:00,31.43,16276.0,Germany,1948.66
536462,79081.0,Product 79081,39.0,2011-09-29 08:49:00,28.97,13480.0,Germany,1129.83
536370,75209.0,Product 75209,80.0,2010-12-19 21:27:00,34.33,15871.0,Norway,2746.4
536385,74382.0,Product 74382,13.0,2011-06-14 05:01:00,22.88,17680.0,Norway,297.44
536391,74373.0,Product 74373,38.0,2011-08-19 07:24:00,18.92,17224.0,France,718.96
536448,72458.0,Product 72458,59.0,2011-04-03 14:28:00,4.78,14434.0,France,282.02000000000004
536365,84473.0,Product 84473,13.0,2011-07-12 10:07:00,26.17,14915.0,France,340.21000000000004
536451,82337.0,Product 82337,86.0,2011-07-23 05:21:00,35.99,13446.0,Germany,3095.1400000000003
536424,77921.0,Product 77921,2.0,2011-02-26 22:15:00,33.81,17207.0,United Kingdom,67.62
536396,75148.0,Product 75148,68.0,2011-03-07 21:32:00,38.09,17171.0,Utopia,2590.1200000000003
536458,71836.0,Product 71836,41.0,2011-11-16 17:52:00,33.54,14494.0,Australia,1375.14
536407,72689.0,Product 72689,98.0,2011-01-27 13:13:00,1.55,14437.0,United Kingdom,151.9
536368,82520.0,Product 82520,29.0,2011-10-09 20:40:00,18.01,15271.0,United Kingdom,522.2900000000001
536399,77365.0,Product 77365,78.0,2011-01-31 05:36:00,29.57,17187.0,France,2306.46
536423,73581.0,Product 73581,60.0,2011-04-18 04:04:00,35.23,15248.0,France,2113.8
536381,74122.0,Product 74122,91.0,2011-04-07 00:43:00,8.74,15006.0,Norway,795.34
536451,84017.0,Product 84017,69.0,2011-07-29 13:09:00,30.06,16782.0,Australia,2074.14
536455,84859.0,Product 84859,19.0,2011-12-03 11:23:00,48.63,16305.0,Australia,923.97
536458,79867.0,Product 79867,55.0,2010-12-06 20:36:00,7.09,14827.0,United Kingdom,389.95
536412,81939.0,Product 81939,54.0,2011-10-30 12:30:00,39.84,13956.0,Germany,2151.36
C536432,82808.0,Product 82808,58.0,2011-03-06 13:53:00,34.6,14552.0,Germany,2006.8
536425,78929.0,Product 78929,57.0,2011-06-20 22:34:00,13.13,14608.0,United Kingdom,748.4100000000001
536461,81447.0,Product 81447,49.0,2011-07-08 00:39:00,40.75,16953.0,United Kingdom,1996.75
536424,78115.0,Product 78115,33.0,2010-01-12 04:15:00,13.13,15820.0,Australia,433.29
536441,72464.0,Product 72464,45.0,2011-06-05 19:57:00,49.42,14602.0,United Kingdom,2223.9
536383,82294.0,Product 82294,16.0,2011-07-02 02:03:00,11.85,13932.0,Germany,189.6
536422,72571.0,Product 72571,19.0,2011-02-18 12:50:00,1.38,15586.0,,26.22
536367,78146.0,Product 78146,19.0,2011-04-12 15:26:00,31.88,13398.0,Australia,605.72
536452,81480.0,Product 81480,33.0,2011-01-28 07:41:00,15.82,15061.0,Australia,522.0600000000001
536464,84332.0,Product 84332,73.0,2011-06-28 17:31:00,42.54,15521.0,United Kingdom,3105.42
536398,78145.0,Product 78145,41.0,2011-09-12 05:53:00,49.02,15160.0,Australia,2009.82
536366,71369.0,Product 71369,70.0,2011-04-27 12:27:00,23.48,15052.0,Norway,1643.6
536396,75319.0,Product 75319,13.0,2010-12-19 09:42:00,45.04,15156.0,France,585.52
536396,81336.0,Product 81336,62.0,2011-08-29 04:48:00,24.86,14028.0,United Kingdom,1541.32
536393,72771.0,Product 72771,90.0,2011-04-24 13:29:00,14.22,16885.0,Australia,1279.8
536402,84503.0,Product 84503,94.0,2010-12-20 09:48:00,24.56,17240.0,Germany,2308.64
536418,73873.0,Product 73873,14.0,2011-06-15 11:22:00,4.76,15418.0,Germany,66.64
